"predecessor_requirement_id","replacement_requirement_id","change_type","exact_constitution_part","exact_constitution_section","verified_exact_line_range","change_summary"
"REQ-041.07","REQ-056.07","Retained and re-anchored","Part 4","PERFORMANCE GOALS","L1803","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"—","REQ-057.01","Added from omitted canonical clause","Part 4","ACCESSIBILITY","L1809","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-041.10","REQ-057.02","Retained and re-anchored","Part 4","ACCESSIBILITY","L1811; L1817","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-041.11","REQ-057.03","Retained and re-anchored","Part 4","ACCESSIBILITY","L1811; L1819","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-041.08","REQ-057.04","Retained and re-anchored","Part 4","ACCESSIBILITY","L1811; L1813","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-041.12","REQ-057.05","Retained and re-anchored","Part 4","ACCESSIBILITY","L1811; L1821","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-041.09","REQ-057.06","Retained and re-anchored","Part 4","ACCESSIBILITY","L1811; L1815","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-041.13","REQ-057.07","Retained and re-anchored","Part 4","ACCESSIBILITY","L1823","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-042.01","REQ-058.01","Retained and re-anchored","Part 4","CONFIGURATION PHILOSOPHY","L1827–L1829","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-042.02","REQ-058.02","Retained and re-anchored","Part 4","CONFIGURATION PHILOSOPHY","L1831","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-043.01","REQ-059.01","Retained and re-anchored","Part 4","ANALYTICS","L1855–L1857","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-043.13","REQ-059.02","Retained and re-anchored","Part 4","ANALYTICS","L1883","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-044.03","REQ-060.01","Retained and re-anchored","Part 4","ERROR HANDLING","L1889; L1895","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-044.01","REQ-060.02","Retained and re-anchored","Part 4","ERROR HANDLING","L1889; L1891","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-044.02","REQ-060.03","Retained and re-anchored","Part 4","ERROR HANDLING","L1889; L1893","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-044.04","REQ-060.04","Retained and re-anchored","Part 4","ERROR HANDLING","L1889; L1897","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-044.05","REQ-060.05","Retained and re-anchored","Part 4","ERROR HANDLING","L1899","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-044.06","REQ-060.06","Retained and re-anchored","Part 4","ERROR HANDLING","L1901","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-044.07","REQ-061.01","Retained and re-anchored","Part 4","BACKGROUND PROCESSING","L1905–L1907","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-044.09","REQ-061.02","Retained and re-anchored","Part 4","BACKGROUND PROCESSING","L1923","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.01","REQ-062.01","Retained and re-anchored","Part 4","RELEASE MANAGEMENT","L1927–L1929","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.06","REQ-062.02","Retained and re-anchored","Part 4","RELEASE MANAGEMENT","L1943; L1951","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.05","REQ-062.03","Retained and re-anchored","Part 4","RELEASE MANAGEMENT","L1943; L1949","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.04","REQ-062.04","Retained and re-anchored","Part 4","RELEASE MANAGEMENT","L1943; L1947","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.03","REQ-062.05","Retained and re-anchored","Part 4","RELEASE MANAGEMENT","L1943; L1945","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.07","REQ-063.01","Retained and re-anchored","Part 4","BACKUP & RECOVERY","L1955–L1957","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.08","REQ-063.02","Retained and re-anchored","Part 4","BACKUP & RECOVERY","L1957; L1959; L1963","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.08","REQ-063.03","Retained and re-anchored","Part 4","BACKUP & RECOVERY","L1957; L1959; L1961","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.08","REQ-063.04","Retained and re-anchored","Part 4","BACKUP & RECOVERY","L1957; L1959; L1965","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.08","REQ-063.05","Retained and re-anchored","Part 4","BACKUP & RECOVERY","L1957; L1959; L1969","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.08","REQ-063.06","Retained and re-anchored","Part 4","BACKUP & RECOVERY","L1957; L1959; L1967","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.09","REQ-063.07","Retained and re-anchored","Part 4","BACKUP & RECOVERY","L1971","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.10","REQ-064.01","Retained and re-anchored","Part 4","CONTINUOUS IMPROVEMENT","L1979; L1985","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.10","REQ-064.02","Retained and re-anchored","Part 4","CONTINUOUS IMPROVEMENT","L1979; L1987","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.10","REQ-064.03","Retained and re-anchored","Part 4","CONTINUOUS IMPROVEMENT","L1979; L1989","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.10","REQ-064.04","Retained and re-anchored","Part 4","CONTINUOUS IMPROVEMENT","L1979; L1983","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.10","REQ-064.05","Retained and re-anchored","Part 4","CONTINUOUS IMPROVEMENT","L1979; L1981","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-045.11","REQ-064.06","Retained and re-anchored","Part 4","CONTINUOUS IMPROVEMENT","L1991","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-046.01","REQ-065.01","Retained and re-anchored","Part 4","FINAL DIRECTIVE TO THE AI","L1995–L1999","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-046.01","REQ-065.02","Retained and re-anchored","Part 4","FINAL DIRECTIVE TO THE AI","L1995–L1999","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-046.01","REQ-065.03","Retained and re-anchored","Part 4","FINAL DIRECTIVE TO THE AI","L1995–L1999","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-046.02","REQ-065.04","Retained and re-anchored","Part 4","FINAL DIRECTIVE TO THE AI","L2001","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-046.02","REQ-065.05","Retained and re-anchored","Part 4","FINAL DIRECTIVE TO THE AI","L2001","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-046.02","REQ-065.06","Retained and re-anchored","Part 4","FINAL DIRECTIVE TO THE AI","L2001","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.01","REQ-066.01","Retained and re-anchored","Part 5","DATABASE PHILOSOPHY","L2037–L2042","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.03","REQ-066.02","Retained and re-anchored","Part 5","DATABASE PHILOSOPHY","L2041","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.05","REQ-066.03","Retained and re-anchored","Part 5","DATABASE PHILOSOPHY","L2041","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.04","REQ-066.04","Retained and re-anchored","Part 5","DATABASE PHILOSOPHY","L2041","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.02","REQ-066.05","Retained and re-anchored","Part 5","DATABASE PHILOSOPHY","L2041","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.06","REQ-066.06","Retained and re-anchored","Part 5","DATABASE PHILOSOPHY","L2043","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.07","REQ-066.07","Retained and re-anchored","Part 5","DATABASE PHILOSOPHY","L2045","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.08","REQ-066.08","Retained and re-anchored","Part 5","DATABASE PHILOSOPHY","L2047","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.08","REQ-066.09","Retained and re-anchored","Part 5","DATABASE PHILOSOPHY","L2047","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.08","REQ-066.10","Retained and re-anchored","Part 5","DATABASE PHILOSOPHY","L2047","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.08","REQ-066.11","Retained and re-anchored","Part 5","DATABASE PHILOSOPHY","L2047","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.09","REQ-066.12","Retained and re-anchored","Part 5","DATABASE PHILOSOPHY","L2049","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.18","REQ-067.01","Retained and re-anchored","Part 5","DATABASE OBJECTIVES","L2055; L2073","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.16","REQ-067.02","Retained and re-anchored","Part 5","DATABASE OBJECTIVES","L2055; L2069","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.13","REQ-067.03","Retained and re-anchored","Part 5","DATABASE OBJECTIVES","L2055; L2063","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.12","REQ-067.04","Retained and re-anchored","Part 5","DATABASE OBJECTIVES","L2055; L2061","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.17","REQ-067.05","Retained and re-anchored","Part 5","DATABASE OBJECTIVES","L2055; L2071","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.10","REQ-067.06","Retained and re-anchored","Part 5","DATABASE OBJECTIVES","L2055; L2057","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.19","REQ-067.07","Retained and re-anchored","Part 5","DATABASE OBJECTIVES","L2055; L2075","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.11","REQ-067.08","Retained and re-anchored","Part 5","DATABASE OBJECTIVES","L2055; L2059","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.15","REQ-067.09","Retained and re-anchored","Part 5","DATABASE OBJECTIVES","L2055; L2067","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-047.14","REQ-067.10","Retained and re-anchored","Part 5","DATABASE OBJECTIVES","L2055; L2065","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.01","REQ-068.01","Retained and re-anchored","Part 5","DATABASE DESIGN PRINCIPLES","L2079–L2083","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.02","REQ-068.02","Retained and re-anchored","Part 5","DATABASE DESIGN PRINCIPLES","L2085","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.02","REQ-068.03","Retained and re-anchored","Part 5","DATABASE DESIGN PRINCIPLES","L2085","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.03","REQ-068.04","Retained and re-anchored","Part 5","DATABASE DESIGN PRINCIPLES","L2087","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.04","REQ-068.05","Retained and re-anchored","Part 5","DATABASE DESIGN PRINCIPLES","L2089","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.05","REQ-068.06","Retained and re-anchored","Part 5","DATABASE DESIGN PRINCIPLES","L2091","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.06","REQ-068.07","Retained and re-anchored","Part 5","DATABASE DESIGN PRINCIPLES","L2093","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.07","REQ-069.01","Retained and re-anchored","Part 5","DATABASE DOCUMENTATION","L2097–L2099","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.11","REQ-069.02","Retained and re-anchored","Part 5","DATABASE DOCUMENTATION","L2099; L2107","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.13","REQ-069.03","Retained and re-anchored","Part 5","DATABASE DOCUMENTATION","L2099; L2111","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.12","REQ-069.04","Retained and re-anchored","Part 5","DATABASE DOCUMENTATION","L2099; L2109","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.09","REQ-069.05","Retained and re-anchored","Part 5","DATABASE DOCUMENTATION","L2099; L2103","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.08","REQ-069.06","Retained and re-anchored","Part 5","DATABASE DOCUMENTATION","L2099; L2101","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.14","REQ-069.07","Retained and re-anchored","Part 5","DATABASE DOCUMENTATION","L2099; L2113","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.16","REQ-069.08","Retained and re-anchored","Part 5","DATABASE DOCUMENTATION","L2099; L2117","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.10","REQ-069.09","Retained and re-anchored","Part 5","DATABASE DOCUMENTATION","L2099; L2105","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.15","REQ-069.10","Retained and re-anchored","Part 5","DATABASE DOCUMENTATION","L2099; L2115","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-048.17","REQ-069.11","Retained and re-anchored","Part 5","DATABASE DOCUMENTATION","L2119","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-049.01","REQ-070.01","Retained and re-anchored","Part 5","CORE BUSINESS DOMAINS","L2123–L2125","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-049.09","REQ-071.01","Retained and re-anchored","Part 5","User Profiles","L2163","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-050.02","REQ-072.01","Retained and re-anchored","Part 5","Wallet Domain","L2169; L2173","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
